"","X1","X600","X0","X0.1","X0.2","X1.997","X0.3"
"803",23,600,0.333333333333333,0.666666666666667,0.666666666666667,2.16599999999994,10.1666666666667
"804",24,600,0.333333333333333,0.666666666666667,0.666666666666667,2.15499999999997,13.3333333333333
"805",25,600,0.333333333333333,0.666666666666667,0.666666666666667,2.10000000000014,13.3333333333333
"806",26,600,0.333333333333333,0.666666666666667,0.666666666666667,2.0809999999999,15
"807",27,600,0.333333333333333,0.666666666666667,0.666666666666667,2.17200000000003,14.8333333333333
"808",28,600,0.333333333333333,0.666666666666667,0.666666666666667,2.00900000000001,12.1666666666667
"809",29,600,0.333333333333333,0.666666666666667,0.666666666666667,2.03700000000003,8.83333333333333
"810",30,600,0.333333333333333,0.666666666666667,0.666666666666667,2.18000000000006,14.8333333333333
"811",1,600,0.333333333333333,0.666666666666667,1,2.08900000000017,10.3333333333333
"812",2,600,0.333333333333333,0.666666666666667,1,2.11099999999988,10.3333333333333
"813",3,600,0.333333333333333,0.666666666666667,1,2.17100000000005,13.1666666666667
"814",4,600,0.333333333333333,0.666666666666667,1,2.02099999999996,9.33333333333333
"815",5,600,0.333333333333333,0.666666666666667,1,2.1239999999998,10.8333333333333
"816",6,600,0.333333333333333,0.666666666666667,1,2.11599999999999,10.5
"817",7,600,0.333333333333333,0.666666666666667,1,2.19500000000016,9.83333333333333
"818",8,600,0.333333333333333,0.666666666666667,1,2.09099999999989,11.6666666666667
"819",9,600,0.333333333333333,0.666666666666667,1,2.12899999999991,10.6666666666667
"820",10,600,0.333333333333333,0.666666666666667,1,2.14300000000003,12
"821",11,600,0.333333333333333,0.666666666666667,1,2.1239999999998,11.1666666666667
"822",12,600,0.333333333333333,0.666666666666667,1,2.13400000000001,9.33333333333333
"823",13,600,0.333333333333333,0.666666666666667,1,2.02500000000009,13.5
"824",14,600,0.333333333333333,0.666666666666667,1,2.06899999999996,13.8333333333333
"825",15,600,0.333333333333333,0.666666666666667,1,2.00499999999988,11
"826",16,600,0.333333333333333,0.666666666666667,1,2.07200000000012,13.1666666666667
"827",17,600,0.333333333333333,0.666666666666667,1,2.05500000000006,13.3333333333333
"828",18,600,0.333333333333333,0.666666666666667,1,2.13400000000001,16.8333333333333
"829",19,600,0.333333333333333,0.666666666666667,1,2.14600000000019,11.6666666666667
"830",20,600,0.333333333333333,0.666666666666667,1,2.13200000000006,16
"831",21,600,0.333333333333333,0.666666666666667,1,2.1099999999999,17.5
"832",22,600,0.333333333333333,0.666666666666667,1,2.08400000000006,11.1666666666667
"833",23,600,0.333333333333333,0.666666666666667,1,2.13100000000009,12.3333333333333
"834",24,600,0.333333333333333,0.666666666666667,1,2.19299999999998,12
"835",25,600,0.333333333333333,0.666666666666667,1,2.14900000000011,10.5
"836",26,600,0.333333333333333,0.666666666666667,1,2.09999999999991,13.3333333333333
"837",27,600,0.333333333333333,0.666666666666667,1,2.17100000000005,11.6666666666667
"838",28,600,0.333333333333333,0.666666666666667,1,2.16699999999992,13.6666666666667
"839",29,600,0.333333333333333,0.666666666666667,1,1.99699999999984,11.8333333333333
"840",30,600,0.333333333333333,0.666666666666667,1,2.12199999999984,11.1666666666667
"841",1,600,0.333333333333333,1,0,2.02800000000002,8.66666666666667
"842",2,600,0.333333333333333,1,0,2.05600000000004,8.16666666666667
"843",3,600,0.333333333333333,1,0,2.04199999999992,15.8333333333333
"844",4,600,0.333333333333333,1,0,2.00199999999995,10
"845",5,600,0.333333333333333,1,0,2.09699999999998,20.3333333333333
"846",6,600,0.333333333333333,1,0,2.048,20.6666666666667
"847",7,600,0.333333333333333,1,0,1.97599999999989,15
"848",8,600,0.333333333333333,1,0,2.08500000000004,21.1666666666667
"849",9,600,0.333333333333333,1,0,2.11099999999988,17.8333333333333
"850",10,600,0.333333333333333,1,0,2.07099999999991,14.3333333333333
"851",11,600,0.333333333333333,1,0,2.08900000000017,22.8333333333333
"852",12,600,0.333333333333333,1,0,2.12200000000007,18.8333333333333
"853",13,600,0.333333333333333,1,0,2.04600000000005,18.1666666666667
"854",14,600,0.333333333333333,1,0,2.07600000000002,19
"855",15,600,0.333333333333333,1,0,2.03200000000015,24
"856",16,600,0.333333333333333,1,0,2.08699999999999,14.8333333333333
"857",17,600,0.333333333333333,1,0,1.97300000000018,15.8333333333333
"858",18,600,0.333333333333333,1,0,2.06700000000001,12.6666666666667
"859",19,600,0.333333333333333,1,0,2.02500000000009,11.8333333333333
"860",20,600,0.333333333333333,1,0,2.06700000000001,17
"861",21,600,0.333333333333333,1,0,2.05899999999997,16
"862",22,600,0.333333333333333,1,0,2.11300000000006,16.3333333333333
"863",23,600,0.333333333333333,1,0,2.11200000000008,21.6666666666667
"864",24,600,0.333333333333333,1,0,2.09300000000007,7.83333333333333
"865",25,600,0.333333333333333,1,0,1.98800000000006,17.5
"866",26,600,0.333333333333333,1,0,2.02999999999997,22.5
"867",27,600,0.333333333333333,1,0,2.06099999999992,12.5
"868",28,600,0.333333333333333,1,0,2.07199999999989,12.5
"869",29,600,0.333333333333333,1,0,2.10000000000014,17
"870",30,600,0.333333333333333,1,0,1.99499999999989,17.6666666666667
"871",1,600,0.333333333333333,1,0.333333333333333,2.00399999999991,13.5
"872",2,600,0.333333333333333,1,0.333333333333333,2.14099999999985,19
"873",3,600,0.333333333333333,1,0.333333333333333,2.12999999999988,18
"874",4,600,0.333333333333333,1,0.333333333333333,2.1239999999998,12.6666666666667
"875",5,600,0.333333333333333,1,0.333333333333333,2.02700000000004,11.3333333333333
"876",6,600,0.333333333333333,1,0.333333333333333,2.1579999999999,18.5
"877",7,600,0.333333333333333,1,0.333333333333333,2.14699999999993,10.8333333333333
"878",8,600,0.333333333333333,1,0.333333333333333,2.10899999999992,21.8333333333333
"879",9,600,0.333333333333333,1,0.333333333333333,2.173,14.3333333333333
"880",10,600,0.333333333333333,1,0.333333333333333,2.221,14.3333333333333
"881",11,600,0.333333333333333,1,0.333333333333333,2.00700000000006,10.1666666666667
"882",12,600,0.333333333333333,1,0.333333333333333,2.07300000000009,17.8333333333333
"883",13,600,0.333333333333333,1,0.333333333333333,2.08699999999999,11.5
"884",14,600,0.333333333333333,1,0.333333333333333,2.11900000000014,10.3333333333333
"885",15,600,0.333333333333333,1,0.333333333333333,2.09899999999993,17.6666666666667
"886",16,600,0.333333333333333,1,0.333333333333333,2.14799999999991,15.8333333333333
"887",17,600,0.333333333333333,1,0.333333333333333,2.19700000000012,16.8333333333333
"888",18,600,0.333333333333333,1,0.333333333333333,2.10900000000015,14.5
"889",19,600,0.333333333333333,1,0.333333333333333,2.12200000000007,18.3333333333333
"890",20,600,0.333333333333333,1,0.333333333333333,2.16399999999999,13.6666666666667
"891",21,600,0.333333333333333,1,0.333333333333333,2.13400000000001,11.8333333333333
"892",22,600,0.333333333333333,1,0.333333333333333,2.09900000000016,12.8333333333333
"893",23,600,0.333333333333333,1,0.333333333333333,2.08600000000001,16.8333333333333
"894",24,600,0.333333333333333,1,0.333333333333333,2.18900000000008,15
"895",25,600,0.333333333333333,1,0.333333333333333,2.13400000000001,16
"896",26,600,0.333333333333333,1,0.333333333333333,2.01000000000022,15
"897",27,600,0.333333333333333,1,0.333333333333333,2.14300000000003,12.6666666666667
"898",28,600,0.333333333333333,1,0.333333333333333,2.14900000000011,20.5
"899",29,600,0.333333333333333,1,0.333333333333333,1.99699999999984,11.8333333333333
"900",30,600,0.333333333333333,1,0.333333333333333,2.13199999999983,16.5
"901",1,600,0.333333333333333,1,0.666666666666667,2.17000000000007,15.1666666666667
"902",2,600,0.333333333333333,1,0.666666666666667,2.10299999999984,20.1666666666667
"903",3,600,0.333333333333333,1,0.666666666666667,2.15999999999985,12.1666666666667
"904",4,600,0.333333333333333,1,0.666666666666667,2.13799999999992,13.8333333333333
"905",5,600,0.333333333333333,1,0.666666666666667,2.18200000000002,13.5
"906",6,600,0.333333333333333,1,0.666666666666667,1.99300000000017,14.5
"907",7,600,0.333333333333333,1,0.666666666666667,2.12300000000005,17.1666666666667
"908",8,600,0.333333333333333,1,0.666666666666667,2.125,19.5
"909",9,600,0.333333333333333,1,0.666666666666667,2.08999999999992,8.33333333333333
"910",10,600,0.333333333333333,1,0.666666666666667,2.09000000000015,14.8333333333333
"911",11,600,0.333333333333333,1,0.666666666666667,2.07500000000005,19.3333333333333
"912",12,600,0.333333333333333,1,0.666666666666667,2.08500000000004,15.8333333333333
"913",13,600,0.333333333333333,1,0.666666666666667,2.13400000000001,14
"914",14,600,0.333333333333333,1,0.666666666666667,2.13300000000004,13
"915",15,600,0.333333333333333,1,0.666666666666667,2.16999999999985,11.1666666666667
"916",16,600,0.333333333333333,1,0.666666666666667,2.14999999999986,17.1666666666667
"917",17,600,0.333333333333333,1,0.666666666666667,2.10799999999995,13.5
"918",18,600,0.333333333333333,1,0.666666666666667,2.03800000000001,13.6666666666667
"919",19,600,0.333333333333333,1,0.666666666666667,2.05600000000004,17
"920",20,600,0.333333333333333,1,0.666666666666667,2.09000000000015,14.1666666666667
"921",21,600,0.333333333333333,1,0.666666666666667,2.12400000000002,18.6666666666667
"922",22,600,0.333333333333333,1,0.666666666666667,2.16800000000012,14.5
"923",23,600,0.333333333333333,1,0.666666666666667,2.1400000000001,13.8333333333333
"924",24,600,0.333333333333333,1,0.666666666666667,2.16000000000008,11.5
"925",25,600,0.333333333333333,1,0.666666666666667,2.20000000000005,17
"926",26,600,0.333333333333333,1,0.666666666666667,2.12799999999993,13.1666666666667
"927",27,600,0.333333333333333,1,0.666666666666667,2.02399999999989,15
"928",28,600,0.333333333333333,1,0.666666666666667,2.15200000000004,11.8333333333333
"929",29,600,0.333333333333333,1,0.666666666666667,2.17200000000003,18.8333333333333
"930",30,600,0.333333333333333,1,0.666666666666667,2.13999999999987,12.1666666666667
"931",1,600,0.333333333333333,1,1,1.97699999999986,14.6666666666667
"932",2,600,0.333333333333333,1,1,2.11800000000017,10
"933",3,600,0.333333333333333,1,1,2.0630000000001,11.8333333333333
"934",4,600,0.333333333333333,1,1,2.04600000000005,15.3333333333333
"935",5,600,0.333333333333333,1,1,2.07799999999997,12.1666666666667
"936",6,600,0.333333333333333,1,1,2.08999999999992,21
"937",7,600,0.333333333333333,1,1,2.048,14.6666666666667
"938",8,600,0.333333333333333,1,1,2.07200000000012,18
"939",9,600,0.333333333333333,1,1,2.04999999999995,17.1666666666667
"940",10,600,0.333333333333333,1,1,2.05799999999999,16
"941",11,600,0.333333333333333,1,1,1.95000000000005,9.66666666666667
"942",12,600,0.333333333333333,1,1,1.99499999999989,18.5
"943",13,600,0.333333333333333,1,1,2.03600000000006,20.3333333333333
"944",14,600,0.333333333333333,1,1,2.05400000000009,18.3333333333333
"945",15,600,0.333333333333333,1,1,2.06400000000008,15.3333333333333
"946",16,600,0.333333333333333,1,1,2.10699999999997,19.5
"947",17,600,0.333333333333333,1,1,2.09400000000005,13.6666666666667
"948",18,600,0.333333333333333,1,1,2.048,16.5
"949",19,600,0.333333333333333,1,1,2.09300000000007,19.1666666666667
"950",20,600,0.333333333333333,1,1,2.09400000000005,19.8333333333333
"951",21,600,0.333333333333333,1,1,2.05399999999986,17.1666666666667
"952",22,600,0.333333333333333,1,1,2.07499999999982,12.5
"953",23,600,0.333333333333333,1,1,2.11400000000003,17
"954",24,600,0.333333333333333,1,1,2.10500000000002,13
"955",25,600,0.333333333333333,1,1,2.04999999999995,20.5
"956",26,600,0.333333333333333,1,1,2.08600000000001,12
"957",27,600,0.333333333333333,1,1,2.12099999999987,12.8333333333333
"958",28,600,0.333333333333333,1,1,2.06899999999996,13.5
"959",29,600,0.333333333333333,1,1,2.07300000000009,18
"960",30,600,0.333333333333333,1,1,2.09799999999996,13.5
"961",1,600,0.666666666666667,0,0,2.09099999999989,24.8333333333333
"962",2,600,0.666666666666667,0,0,2.05799999999999,20.6666666666667
"963",3,600,0.666666666666667,0,0,2.08699999999999,27.6666666666667
"964",4,600,0.666666666666667,0,0,2.10899999999992,19
"965",5,600,0.666666666666667,0,0,2.07299999999987,30.3333333333333
"966",6,600,0.666666666666667,0,0,2.08999999999992,17.6666666666667
"967",7,600,0.666666666666667,0,0,2.13099999999986,31.5
"968",8,600,0.666666666666667,0,0,2.08600000000001,23.8333333333333
"969",9,600,0.666666666666667,0,0,2.02099999999996,33.3333333333333
"970",10,600,0.666666666666667,0,0,2.10500000000002,24.5
"971",11,600,0.666666666666667,0,0,2.11899999999991,21
"972",12,600,0.666666666666667,0,0,2.04599999999982,25.5
"973",13,600,0.666666666666667,0,0,1.99299999999994,35.1666666666667
"974",14,600,0.666666666666667,0,0,2.02300000000014,29
"975",15,600,0.666666666666667,0,0,2.15100000000007,27.6666666666667
"976",16,600,0.666666666666667,0,0,2.05799999999999,25.3333333333333
"977",17,600,0.666666666666667,0,0,2.05700000000002,27.8333333333333
"978",18,600,0.666666666666667,0,0,2.08499999999981,22.8333333333333
"979",19,600,0.666666666666667,0,0,2.04999999999995,30.8333333333333
"980",20,600,0.666666666666667,0,0,2.04800000000023,24.6666666666667
"981",21,600,0.666666666666667,0,0,2.11100000000033,21.8333333333333
"982",22,600,0.666666666666667,0,0,2.05600000000004,35.8333333333333
"983",23,600,0.666666666666667,0,0,2.04100000000017,31.6666666666667
"984",24,600,0.666666666666667,0,0,2.08199999999988,21.3333333333333
"985",25,600,0.666666666666667,0,0,2.11599999999999,21.8333333333333
"986",26,600,0.666666666666667,0,0,2.09900000000016,21.3333333333333
"987",27,600,0.666666666666667,0,0,2.08800000000019,23.5
"988",28,600,0.666666666666667,0,0,2.08699999999999,28
"989",29,600,0.666666666666667,0,0,2.10800000000017,30.5
"990",30,600,0.666666666666667,0,0,2.05799999999999,40.1666666666667
"991",1,600,0.666666666666667,0,0.333333333333333,2.125,21.5
"992",2,600,0.666666666666667,0,0.333333333333333,2.17300000000023,26.5
"993",3,600,0.666666666666667,0,0.333333333333333,2.01999999999998,28.3333333333333
"994",4,600,0.666666666666667,0,0.333333333333333,2.12100000000009,32.6666666666667
"995",5,600,0.666666666666667,0,0.333333333333333,2.14599999999973,25
"996",6,600,0.666666666666667,0,0.333333333333333,2.1569999999997,35.3333333333333
"997",7,600,0.666666666666667,0,0.333333333333333,2.05000000000018,26.6666666666667
"998",8,600,0.666666666666667,0,0.333333333333333,2.08099999999968,29.6666666666667
"999",9,600,0.666666666666667,0,0.333333333333333,2.19100000000026,27
"1000",10,600,0.666666666666667,0,0.333333333333333,2.10899999999992,25.1666666666667
"1001",11,600,0.666666666666667,0,0.333333333333333,2.14300000000003,33.5
"1002",12,600,0.666666666666667,0,0.333333333333333,2.154,24
"1003",13,600,0.666666666666667,0,0.333333333333333,2.15499999999975,30.3333333333333
"1004",14,600,0.666666666666667,0,0.333333333333333,2.14699999999993,32.6666666666667
"1005",15,600,0.666666666666667,0,0.333333333333333,2.14899999999989,27
"1006",16,600,0.666666666666667,0,0.333333333333333,2.17499999999973,21.6666666666667
"1007",17,600,0.666666666666667,0,0.333333333333333,2.13599999999997,25.6666666666667
"1008",18,600,0.666666666666667,0,0.333333333333333,2.18199999999979,22.3333333333333
"1009",19,600,0.666666666666667,0,0.333333333333333,2.14200000000028,35.3333333333333
"1010",20,600,0.666666666666667,0,0.333333333333333,2.154,26.8333333333333
"1011",21,600,0.666666666666667,0,0.333333333333333,2.02099999999973,29
"1012",22,600,0.666666666666667,0,0.333333333333333,2.16200000000026,30.1666666666667
"1013",23,600,0.666666666666667,0,0.333333333333333,2.13599999999997,25.8333333333333
"1014",24,600,0.666666666666667,0,0.333333333333333,2.10300000000007,26.6666666666667
"1015",25,600,0.666666666666667,0,0.333333333333333,2.17100000000028,28.6666666666667
"1016",26,600,0.666666666666667,0,0.333333333333333,2.18000000000029,19.1666666666667
"1017",27,600,0.666666666666667,0,0.333333333333333,2.154,34.6666666666667
"1018",28,600,0.666666666666667,0,0.333333333333333,2.02500000000009,20.6666666666667
"1019",29,600,0.666666666666667,0,0.333333333333333,2.14800000000014,39.6666666666667
"1020",30,600,0.666666666666667,0,0.333333333333333,2.13599999999997,26.3333333333333
"1021",1,600,0.666666666666667,0,0.666666666666667,2.11000000000013,29.3333333333333
"1022",2,600,0.666666666666667,0,0.666666666666667,2.14800000000014,36.5
"1023",3,600,0.666666666666667,0,0.666666666666667,2.125,29.3333333333333
"1024",4,600,0.666666666666667,0,0.666666666666667,2.13599999999997,30.5
"1025",5,600,0.666666666666667,0,0.666666666666667,2.04400000000032,25.6666666666667
"1026",6,600,0.666666666666667,0,0.666666666666667,2.07600000000002,36.6666666666667
"1027",7,600,0.666666666666667,0,0.666666666666667,2.16800000000012,30
"1028",8,600,0.666666666666667,0,0.666666666666667,2.12699999999995,21.5
"1029",9,600,0.666666666666667,0,0.666666666666667,2.12599999999975,32.1666666666667
"1030",10,600,0.666666666666667,0,0.666666666666667,2.14000000000033,28
"1031",11,600,0.666666666666667,0,0.666666666666667,2.0920000000001,27.8333333333333
"1032",12,600,0.666666666666667,0,0.666666666666667,2.09999999999991,31.3333333333333
"1033",13,600,0.666666666666667,0,0.666666666666667,2.17299999999977,27.8333333333333
"1034",14,600,0.666666666666667,0,0.666666666666667,2.17599999999993,24.8333333333333
"1035",15,600,0.666666666666667,0,0.666666666666667,2.13299999999981,23.8333333333333
"1036",16,600,0.666666666666667,0,0.666666666666667,2.11000000000013,25.6666666666667
"1037",17,600,0.666666666666667,0,0.666666666666667,2.13099999999986,34.1666666666667
"1038",18,600,0.666666666666667,0,0.666666666666667,2.14199999999983,29.5
"1039",19,600,0.666666666666667,0,0.666666666666667,2.08800000000019,36
"1040",20,600,0.666666666666667,0,0.666666666666667,2.10500000000002,25.6666666666667
"1041",21,600,0.666666666666667,0,0.666666666666667,2.16499999999996,23.5
"1042",22,600,0.666666666666667,0,0.666666666666667,2.13900000000012,33.1666666666667
"1043",23,600,0.666666666666667,0,0.666666666666667,2.02399999999989,23.8333333333333
"1044",24,600,0.666666666666667,0,0.666666666666667,2.04299999999967,15.1666666666667
"1045",25,600,0.666666666666667,0,0.666666666666667,2.14699999999993,21.8333333333333
"1046",26,600,0.666666666666667,0,0.666666666666667,2.11099999999988,28.8333333333333
"1047",27,600,0.666666666666667,0,0.666666666666667,2.14699999999993,30
"1048",28,600,0.666666666666667,0,0.666666666666667,2.14499999999998,29.1666666666667
"1049",29,600,0.666666666666667,0,0.666666666666667,2.09900000000016,29.1666666666667
"1050",30,600,0.666666666666667,0,0.666666666666667,2.125,24.8333333333333
"1051",1,600,0.666666666666667,0,1,2.11600000000044,27.5
"1052",2,600,0.666666666666667,0,1,2.15299999999979,20.6666666666667
"1053",3,600,0.666666666666667,0,1,2.07299999999987,24.3333333333333
"1054",4,600,0.666666666666667,0,1,2.02199999999993,31.1666666666667
"1055",5,600,0.666666666666667,0,1,2.09199999999964,26.3333333333333
"1056",6,600,0.666666666666667,0,1,1.9699999999998,24
"1057",7,600,0.666666666666667,0,1,2.07299999999987,29.1666666666667
"1058",8,600,0.666666666666667,0,1,2.09899999999971,34.5
"1059",9,600,0.666666666666667,0,1,2.13400000000001,22.8333333333333
"1060",10,600,0.666666666666667,0,1,1.97499999999991,29.8333333333333
"1061",11,600,0.666666666666667,0,1,2.07200000000012,16.3333333333333
"1062",12,600,0.666666666666667,0,1,2.13099999999986,30.3333333333333
"1063",13,600,0.666666666666667,0,1,2.0630000000001,21.8333333333333
"1064",14,600,0.666666666666667,0,1,2.08800000000019,22.6666666666667
"1065",15,600,0.666666666666667,0,1,2.00599999999986,36.3333333333333
"1066",16,600,0.666666666666667,0,1,2.00599999999986,29.8333333333333
"1067",17,600,0.666666666666667,0,1,2.04599999999982,23.5
"1068",18,600,0.666666666666667,0,1,2.08399999999983,26.1666666666667
"1069",19,600,0.666666666666667,0,1,2.10899999999992,34.1666666666667
"1070",20,600,0.666666666666667,0,1,2.03999999999996,24.3333333333333
"1071",21,600,0.666666666666667,0,1,2.06500000000005,29.3333333333333
"1072",22,600,0.666666666666667,0,1,2.06500000000005,26.8333333333333
"1073",23,600,0.666666666666667,0,1,2.09500000000025,24.6666666666667
"1074",24,600,0.666666666666667,0,1,2.07000000000016,28.6666666666667
"1075",25,600,0.666666666666667,0,1,2.06899999999996,21.8333333333333
"1076",26,600,0.666666666666667,0,1,2.13699999999972,33.1666666666667
"1077",27,600,0.666666666666667,0,1,2.05999999999995,37.5
"1078",28,600,0.666666666666667,0,1,2.07999999999993,24.3333333333333
"1079",29,600,0.666666666666667,0,1,2.10400000000027,22.1666666666667
"1080",30,600,0.666666666666667,0,1,2.15900000000011,31.1666666666667
"1081",1,600,0.666666666666667,0.333333333333333,0,2.07900000000018,22.8333333333333
"1082",2,600,0.666666666666667,0.333333333333333,0,2.05399999999963,26.8333333333333
"1083",3,600,0.666666666666667,0.333333333333333,0,2.06700000000001,25.8333333333333
"1084",4,600,0.666666666666667,0.333333333333333,0,2.07600000000002,30.3333333333333
"1085",5,600,0.666666666666667,0.333333333333333,0,2.10500000000002,21.3333333333333
"1086",6,600,0.666666666666667,0.333333333333333,0,2.13500000000022,22.6666666666667
"1087",7,600,0.666666666666667,0.333333333333333,0,2.08899999999994,27.1666666666667
"1088",8,600,0.666666666666667,0.333333333333333,0,2.0630000000001,28.3333333333333
"1089",9,600,0.666666666666667,0.333333333333333,0,2.12100000000009,24.1666666666667
"1090",10,600,0.666666666666667,0.333333333333333,0,2.01699999999983,20.6666666666667
"1091",11,600,0.666666666666667,0.333333333333333,0,2.14100000000008,29.1666666666667
"1092",12,600,0.666666666666667,0.333333333333333,0,2.07600000000002,29.8333333333333
"1093",13,600,0.666666666666667,0.333333333333333,0,2.12100000000009,26
"1094",14,600,0.666666666666667,0.333333333333333,0,2.14200000000028,22.1666666666667
"1095",15,600,0.666666666666667,0.333333333333333,0,2.09099999999989,20
"1096",16,600,0.666666666666667,0.333333333333333,0,2.08699999999999,25.5
"1097",17,600,0.666666666666667,0.333333333333333,0,2.01899999999978,27.6666666666667
"1098",18,600,0.666666666666667,0.333333333333333,0,2.08100000000013,23.8333333333333
"1099",19,600,0.666666666666667,0.333333333333333,0,2.05300000000034,23.6666666666667
"1100",20,600,0.666666666666667,0.333333333333333,0,2.08600000000024,25.1666666666667
"1101",21,600,0.666666666666667,0.333333333333333,0,1.99200000000019,31.1666666666667
"1102",22,600,0.666666666666667,0.333333333333333,0,2.05199999999968,26.6666666666667
"1103",23,600,0.666666666666667,0.333333333333333,0,1.99400000000014,25.8333333333333
"1104",24,600,0.666666666666667,0.333333333333333,0,2.07299999999987,26.3333333333333
"1105",25,600,0.666666666666667,0.333333333333333,0,2.03399999999965,26.3333333333333
"1106",26,600,0.666666666666667,0.333333333333333,0,2.0630000000001,22.3333333333333
"1107",27,600,0.666666666666667,0.333333333333333,0,2.10199999999986,29.5
"1108",28,600,0.666666666666667,0.333333333333333,0,2.0949999999998,19.5
"1109",29,600,0.666666666666667,0.333333333333333,0,2.05199999999968,21.8333333333333
"1110",30,600,0.666666666666667,0.333333333333333,0,2.09299999999985,25.8333333333333
"1111",1,600,0.666666666666667,0.333333333333333,0.333333333333333,2.10599999999977,27.6666666666667
"1112",2,600,0.666666666666667,0.333333333333333,0.333333333333333,2.01600000000008,25.8333333333333
"1113",3,600,0.666666666666667,0.333333333333333,0.333333333333333,2.12599999999975,26.5
"1114",4,600,0.666666666666667,0.333333333333333,0.333333333333333,2.12599999999975,23.6666666666667
"1115",5,600,0.666666666666667,0.333333333333333,0.333333333333333,2.14199999999983,27.3333333333333
"1116",6,600,0.666666666666667,0.333333333333333,0.333333333333333,2.00700000000006,24.6666666666667
"1117",7,600,0.666666666666667,0.333333333333333,0.333333333333333,2.11999999999989,23.5
"1118",8,600,0.666666666666667,0.333333333333333,0.333333333333333,2.1909999999998,25.6666666666667
"1119",9,600,0.666666666666667,0.333333333333333,0.333333333333333,2.10099999999966,28.8333333333333
"1120",10,600,0.666666666666667,0.333333333333333,0.333333333333333,2.14800000000014,26.3333333333333
"1121",11,600,0.666666666666667,0.333333333333333,0.333333333333333,2.17999999999984,28.5
"1122",12,600,0.666666666666667,0.333333333333333,0.333333333333333,2.16699999999992,28
"1123",13,600,0.666666666666667,0.333333333333333,0.333333333333333,2.10699999999997,29.8333333333333
"1124",14,600,0.666666666666667,0.333333333333333,0.333333333333333,2.14500000000044,27.1666666666667
"1125",15,600,0.666666666666667,0.333333333333333,0.333333333333333,2.15900000000011,29.8333333333333
"1126",16,600,0.666666666666667,0.333333333333333,0.333333333333333,2.10699999999997,16.8333333333333
"1127",17,600,0.666666666666667,0.333333333333333,0.333333333333333,2.12400000000025,20.8333333333333
"1128",18,600,0.666666666666667,0.333333333333333,0.333333333333333,2.14900000000034,24
"1129",19,600,0.666666666666667,0.333333333333333,0.333333333333333,2.154,24
"1130",20,600,0.666666666666667,0.333333333333333,0.333333333333333,2.09000000000015,18
"1131",21,600,0.666666666666667,0.333333333333333,0.333333333333333,2.12899999999991,27.3333333333333
"1132",22,600,0.666666666666667,0.333333333333333,0.333333333333333,2.16899999999987,23.5
"1133",23,600,0.666666666666667,0.333333333333333,0.333333333333333,2.14199999999983,18.5
"1134",24,600,0.666666666666667,0.333333333333333,0.333333333333333,2.10199999999986,28.8333333333333
"1135",25,600,0.666666666666667,0.333333333333333,0.333333333333333,2.18600000000015,19.5
"1136",26,600,0.666666666666667,0.333333333333333,0.333333333333333,2.24399999999969,27.6666666666667
"1137",27,600,0.666666666666667,0.333333333333333,0.333333333333333,2.11000000000013,25.3333333333333
"1138",28,600,0.666666666666667,0.333333333333333,0.333333333333333,2.03499999999985,23.3333333333333
"1139",29,600,0.666666666666667,0.333333333333333,0.333333333333333,2.11500000000024,24.3333333333333
"1140",30,600,0.666666666666667,0.333333333333333,0.333333333333333,2.04299999999967,27.5
"1141",1,600,0.666666666666667,0.333333333333333,0.666666666666667,2.13900000000012,25.3333333333333
"1142",2,600,0.666666666666667,0.333333333333333,0.666666666666667,2.22500000000036,23.3333333333333
"1143",3,600,0.666666666666667,0.333333333333333,0.666666666666667,2.16699999999992,23.3333333333333
"1144",4,600,0.666666666666667,0.333333333333333,0.666666666666667,2.07099999999991,26.5
"1145",5,600,0.666666666666667,0.333333333333333,0.666666666666667,2.09799999999996,29.3333333333333
"1146",6,600,0.666666666666667,0.333333333333333,0.666666666666667,2.16300000000001,25.5
"1147",7,600,0.666666666666667,0.333333333333333,0.666666666666667,2.12000000000035,27.1666666666667
"1148",8,600,0.666666666666667,0.333333333333333,0.666666666666667,2.13200000000006,30.6666666666667
"1149",9,600,0.666666666666667,0.333333333333333,0.666666666666667,2.15700000000015,28.5
"1150",10,600,0.666666666666667,0.333333333333333,0.666666666666667,2.16200000000026,25.8333333333333
"1151",11,600,0.666666666666667,0.333333333333333,0.666666666666667,2.00300000000016,26.8333333333333
"1152",12,600,0.666666666666667,0.333333333333333,0.666666666666667,2.1279999999997,25.6666666666667
"1153",13,600,0.666666666666667,0.333333333333333,0.666666666666667,2.04699999999957,24.6666666666667
"1154",14,600,0.666666666666667,0.333333333333333,0.666666666666667,2.12400000000025,29.1666666666667
"1155",15,600,0.666666666666667,0.333333333333333,0.666666666666667,2.09400000000005,19.3333333333333
"1156",16,600,0.666666666666667,0.333333333333333,0.666666666666667,2.1569999999997,17.8333333333333
"1157",17,600,0.666666666666667,0.333333333333333,0.666666666666667,2.13500000000022,27.5
"1158",18,600,0.666666666666667,0.333333333333333,0.666666666666667,2.10200000000032,26.3333333333333
"1159",19,600,0.666666666666667,0.333333333333333,0.666666666666667,2.02499999999964,28
"1160",20,600,0.666666666666667,0.333333333333333,0.666666666666667,2.07899999999972,24.1666666666667
"1161",21,600,0.666666666666667,0.333333333333333,0.666666666666667,2.11099999999988,26.3333333333333
